Text,Media,Label
"Penghargaan bergengsi yang diberikan kepada individu, merek, dan lembaga di Indonesia yang telah memberikan kontribusi luar biasa dalam berbagai bidang.",Detik,Politics
"Direktur Bisnis Hana Bank, Geoffry Nugraha, mengatakan Tahun 2024 dari sisi dari sisi pemulihan ekonomi global, Indonesia sudah siap memasuki tahun politik. Bertepatan dengan itu, kepemimpinan beberapa Pemerintah daerah maupun pusat sudah berakhir, sehingga bersiap untuk menuju Pemilu serentak di tanah air.",Detik,Politics
"Wakil Presiden terpilih Gibran Rakabuming Raka mendukung wacana pertemuan Presiden terpilih Prabowo Subianto dengan presiden ke-5 RI sekaligus Ketum PDIP, Megawati Soekarnoputri. Gibran mengatakan momen silaturahmi merupakan hal yang baik. ""Ya yang namanya silaturahmi itu hal yang baik,"" kata Gibran usai menerima kunjungan pimpinan MPR di kawasan Menteng, Jakarta Pusat, Senin (14/10/2024). Gibran lalu mencontohkan pertemuannya dengan Prabowo dan Presiden Jokowi pada Minggu (13/10). Dalam makan siang itu, Gibran mengatakan ada momen saling memberikan masukan yang terjadi. ""Seperti kemarin siang, makan siang berjalan dengan hangat, saling memberikan masukan, dan jika dilihat oleh masyarakat yang namanya silaturahmi itu hal yang baik ya,"" ucap Gibran. Sebelumnya, rencana pertemuan Prabowo dan Megawati disebut akan dilaksanakan saat hari ulang tahun Prabowo pada 17 Oktober mendatang. Ketua DPP PDIP Puan Maharani membuka peluang momen itu terjadi. ""Insyaallah,"" jawab Puan di kompleks parlemen, Senayan, Jakarta, Senin (14/10). Kabar pertemuan Prabowo dan Megawati saat HUT Prabowo sempat mencuat. Sekjen Gerindra Ahmad Muzani membuka peluang pertemuan Prabowo dan Megawati digelar bersamaan dengan HUT Prabowo pada 17 Oktober. ""Insyaallah terjadi. Lagi mencocokkan waktu,"" kata Muzani di gedung MPR/DPR/DPD RI, Senayan, Jakarta, Rabu (9/10). Ketua MPR RI ini mengatakan pertemuan belum kunjung terjadi lantaran kesibukan tiap tokoh. Soal waktu pastinya, dia menilai kapan pun pertemuan itu digelar akan tetap relevan. Simak: Video: Menanti Pertemuan Penting Prabowo-Megawati [ ] ",Detik,Politics
,Detik,Politics
"Petinggi PKS yang dipimpin oleh Ketua Majelis Syuro PKS Salim Segaf Aljufri mengunjungi kediaman presiden terpilih Prabowo Subianto di Jl Kertanegara No 4, Jakarta Selatan. Prabowo mengucapkan terima kasih atas kehadiran PKS dan terkenang masa lalu. ""Terima kasih kehadiran di Kertanegara, ini mengingatkan kita masa-masa dahulu, kita juga mulai kerja sama politik kita, katakanlah persekutuan kita mulai dari Kertanegara mulai sekian tahun yang lalu, 2014,"" kata Prabowo seusai pertemuan di Kertanegara, Jakarta Selatan, Jumat (11/10/2024). Prabowo kemudian mengenang hubungan PKS dengan dirinya yang 'segajah'. Prabowo juga menghargai perbedaan pilihan PKS pada pilpres lalu. ""Jadi kita dulu bukan sekutu, tapi segajah. Dan kemarin kita, apa... ada pilihan berbeda, kita tidak masalah. Mereka izin berbeda, kita juga tetap bersahabat, itulah yang kita inginkan politik di Indonesia politik yang selalu menjunjung tinggi saling menghormati. Begitu selesai pertandingan, kita kembali menjalin kerja sama,"" jelasnya. Prabowo menekankan ingin yang terbaik untuk rakyat. Menurutnya, kepentingan rakyat adalah yang utama dalam politik. ""Kita sama-sama ingin yang terbaik untuk rakyat kita. Politik harus sadar, harus paham, kewajiban kita yang mendahulukan dan mengutamakan kepentingan rakyat kita. Dan karena itu, setiap upaya menjalin kerja sama adalah sesuatu yang sangat kita hargai dan junjung tinggi dan saya sangat terima kasih kehadiran kawan-kawan kita,"" pungkasnya. Simak Video 'Salim Segaf Beberkan Alasan PKS Dukung Pemerintahan Prabowo': [ ] ",Detik,Politics
"Organisasi Barisan Relawan Jokowi Presiden (Bara JP) menggelar Rapat Kerja Nasional (Rakernas). Ketum Bara JP, Utje Gustaaf Patty menjelaskan agenda Rakernas ini bertujuan menyelaraskan program organisasi dengan Asta Cita milik pasangan Prabowo-Gibran. ""Intinya sebenarnya kami mau fokus menyelaraskan program BaraJP dengan visi-misi pasangan Pak Prabowo, Itu satu. Yang kedua kami juga mau lakukan pembenahan program organisasi dan ketiga seperti itu referensi-referensi untuk saran perbaikan DPP dan DPD, terus kami juga punya keputusan politik menyangkut dukungan di Pilkada Ini kan serentak cukup banyak,"" kata Utje kepada wartawan di Asrama Haji, Jakarta Timur, Kamis (10/10/2024). Utje mengungkap pihak sudah berupaya untuk mengundang Presiden Jokowi dalam acara Rakernas Bara JP kali ini. Hanya saja, kata dia, Presiden Jokowi memiliki pertimbangan sehingga batal hadir dalam acara tersebut. ""Saya kirim undangan ke Pak Jokowi, Pak Jokowi punya keinginan hadir. Tapi ada pemikiran logis, jangan sampai kesannya Ini sudah mau akhir masa jabatan masih ada mobilisasi, kesannya tidak bagus dan kami sangat memahami alasan itu. Karena ini agenda organisasi, (tetap) harus kami laksanakan,"" terang Utje. Sementara, Ketua Pelaksanaan Rakernas BaraJP, Boy, menyebutkan alasan kegiatan ini dilakukan menjelang akhir masa jabatan Presiden Jokowi. Dia menjelaskan BaraJP berkeinginan ikut mengawal proses transisi pemerintahan Presiden Jokowi dengan presiden terpilih, Prabowo Subianto. ""Jadi kita memang pengen program yang ke depan dari BaraJP itu selaras dengan visi-misi Asta Cita Pak Prabowo-Gibran, itu aja intinya yang mau kita siapkan. Jadi Rakernas ini murni kegiatan organisasi normal dan ini sebenarnya sudah kita putuskan pada saat rapat DPP di bulan Maret bahwa menjelang pergantian kepemimpinan BaraJP itu harus mempersiapkan diri untuk menyambut transisi pemerintahan ini,"" jelas Boy. ""Kenapa? Karena sejarah sudah mencatat, BaraJP turut serta dalam memberikan kemenangan terhadap Prabowo-Gibran di Pilpres 2024. Otomatis kita juga merasa bertanggung jawab untuk ikut mengawal pemerintahan Prabowo-Gibran ke depannya,"" pungkasnya.",Detik,Politics
"Masa pemerintahan presiden Joko Widodo (Jokowi) dan wakil presiden Ma'ruf Amin telah berakhir. Jabatannya resmi digantikan oleh Prabowo Subianto dan Gibran Rakabuming Raka dalam masa periode 2024-2029. ""Mulai saat ini Prabowo Subianto dan Gibran Rakabuming Raka adalah presiden Republik Indonesia dan wakil presiden Republik Indonesia untuk masa jabatan 2024-2029,"" kata Ketua Majelis Permusyawaratan Rakyat (MPR) Ahmad Muzani di Gedung MPR RI, Minggu (20/10/2024). Jokowi dan Ma'ruf Amin akan menerima uang pensiun seumur hidup. Aturan terkait pemberian uang pensiun kepada presiden dan wakil presiden tertuang dalam Undang-undang (UU) nomor 7 Tahun 1978 tentang Hak Keuangan/Administratif Presiden dan Wakil Presiden serta Bekas Presiden dan Wakil presiden. Berdasarkan aturan itu, besaran uang pensiunan bekas presiden dan wakil presiden setara dengan 100% gaji pokok terakhir mereka saat masih menjabat. Dalam hal ini gaji pokok terakhir yang diterima Jokowi sebesar enam kali dari gaji pokok tertinggi pejabat negara, sedangkan gaji pokok terakhir Ma'ruf Amin sebesar empat kali gaji pokok tertinggi pejabat negara. Perlu diketahui bahwa nominal gaji pokok tertinggi pejabat negara saat ini diberikan untuk Ketua Majelis Permusyawaratan Rakyat (MPR), Ketua Dewan Perwakilan Rakyat (DPR), Ketua Dewan Pertimbangan Agung (DPA), Ketua Badan Pemeriksa Keuangan (BPK) dan Ketua Mahkamah Agung (MA) yakni sebesar Rp 5.040.000 per bulan. Hal itu sebagaimana tertuang dalam Pasal 1 poin a Peraturan Pemerintah (PP) Nomor 75 tahun 2000. Artinya besaran gaji pokok terakhir yang diterima Jokowi dan menjadi uang pensiunan sebesar Rp 30.240.000 per bulan, di mana gaji tersebut merupakan 6 kali gaji pokok tertinggi pejabat negara (6 x Rp 5.040.000). Sedangkan besaran gaji pokok terakhir yang diterima Ma'ruf Amin dan akan menjadi uang pensiunan sebesar Rp 20.160.000 per bulan, di mana gaji tersebut merupakan 4 kali gaji pokok tertinggi pejabat negara (4 x Rp 5.040.000). Fasilitas Lain yang Diterima Jokowi dan Ma'ruf Amin Dalam Pasal 7 aturan yang sama dijelaskan, selain uang pensiun pokok, bekas presiden dan wakil presiden juga diberikan: a. tunjangan-tunjangan sesuai dengan peraturan perundang-undangan mengenai pensiun yang berlaku bagi Pegawai Negeri; b. biaya rumah tangga yang berkenaan dengan pemakaian air, listrik, dan telepon; c. seluruh biaya perawatan kesehatannya serta keluarganya. Untuk tunjangan-tunjangan yang juga bisa diterima pensiunan seperti dalam Pasal 7 huruf (a), terakhir diatur dalam Peraturan Pemerintah (PP) Nomor 8 Tahun 2024 tentang penetapan pensiun pokok pensiunan pegawai negeri sipil, dan janda/dudanya. Dalam hal ini pensiunan PNS akan mendapatkan tunjangan pasangan sebesar 10% dari gaji pokok yang berlaku saat ini, tunjangan anak sebesar 2% dari gaji pokok, dan tunjangan pangan dalam bentuk uang atau beras. ""Selain diberikan pensiun pokok, penerima pensiun sebagaimana dimaksud dalam Peraturan Pemerintah ini diberikan tunjangan keluarga dan tunjangan pangan yang berlaku bagi Pegawai Negeri Sipil sesuai dengan ketentuan peraturan perundang-undangan,"" tulis Pasal 6 PP Nomor 8 Tahun 2024. Masih belum cukup, menurut Pasal 8 UU Nomor 7 Tahun 1978, Jokowi dan Ma'ruf Amin juga berhak untuk menerima rumah kediaman yang layak dengan seluruh kelengkapannya. Nantinya ia juga akan menerima kendaraan milik negara lengkap dengan pengemudinya. ""Kepada bekas presiden dan wakil presiden yang berhenti dengan hormat dari jabatannya masing-masing: a. diberikan sebuah rumah kediaman yang layak dengan kelengkapannya; b. disediakan sebuah kendaraan milik Negara dengan pengemudinya,"" dikutip dari pasal 8 UU Nomor 7 Tahun 1978.",Detik,Business
"Presiden Prabowo Subianto menyentil pengusaha-pengusaha nakal di Indonesia. Menurutnya, banyak sekali pengusaha nakal yang main mata dengan pejabat. Prabowo mengatakan kolusi dilakukan oleh para pejabat negara dan politik dengan pengusaha-pengusaha yang nakal. Pengusaha semacam ini menurutnya sangat tidak patriotik. ""Kolusi di antara para pejabat politik, pejabat pemerintah di semua tingkatan dengan pengusaha-pengusaha yang nakal, pengusaha-pengusaha yang tidak patriotik, janganlah kita takut untuk melihat realita ini,"" ungkap Prabowo dalam pidato kenegaraan pertamanya, di Gedung MPR/DPR, Jakarta, Minggu (20/10/2024). Eks Menteri Pertahanan itu mengatakan kenyataannya masih banyak kebocoran, penyelewangan, hingga korupsi di Indonesia. Hal ini bisa membahayakan masa depan anak cucu di Indonesia. ""Kita harus berani mengakui terlalu banyak kebocoran-kebocoran dari anggaran kita, penyimpangan-penyimpangan,"" ungkap Prabowo. Di tengah kenyataan tersebut, Prabowo juga mengungkapkan banyak sekali masyarakat yang belum menikmati kemerdekaan. Banyak masyarakat yang berada di bawah garis kemiskinan. ""Kita masih melihat sebagian saudara-saudara kita yang belum menikmati hasil kemerdekaan, terlalu banyak saudara-saudara kita yang berada di bawah garis kemiskinan, terlalu banyak anak-anak kita yang berangkat sekolah tidak makan pagi, terlalu banyak anak-anak kita yang tidak punya pakaian untuk berangkat sekolah,"" papar Prabowo. Simak Video: Prabowo Minta Elite Berani Lihat Kenyataan: Jangan Seperti Burung Unta [ ] ",Detik,Business
"Presiden Prabowo Subianto mengungkapkan kebocoran anggaran pemerintah masih terjadi. Hal ini menurutnya harus diakui oleh semua pihak. Dia mengatakan kenyataannya masih banyak kebocoran anggaran, penyelewangan, hingga korupsi di Indonesia. Hal ini bisa membahayakan masa depan anak cucu di Indonesia. ""Kita harus berani mengakui terlalu banyak kebocoran-kebocoran dari anggaran kita, penyimpangan-penyimpangan,"" ungkap Prabowo dalam pidato kenegaraan pertamanya, di Gedung MPR/DPR, Jakarta, Minggu (20/10/2024). Prabowo mengatakan kolusi masih terjadi di antara para pejabat politik dan pemerintah di semua tingkatan. Belum lagi banyak sekali pengusaha-pengusaha yang nakal, pengusaha-pengusaha yang tidak patriotik bermain mata dengan para pejabat. ""Janganlah kita takut untuk melihat realita ini. Kita masih melihat sebagian saudara-saudara kita yang belum menikmati hasil kemerdekaan,"" ujar Prabowo. Purnawirawan TNI itu juga mengatakan masih banyak masyarakat di Indonesia yang berada di bawah garis kemiskinan. Hal ini akan menjadi perhatiannya sebagai presiden. ""Terlalu banyak anak-anak kita yang berangkat sekolah tidak makan pagi, terlalu banyak anak-anak kita yang tidak punya pakaian untuk berangkat sekolah,"" pungkas Prabowo.",Detik,Business
"Prabowo Subianto dan Gibran Rakabuming Raka hari ini resmi dilantik menjadi Presiden dan Wakil Presiden (Wapres) periode 2024-2029 di Gedung MPR/DPR, Jakarta, Minggu (20/10/2024). Keduanya juga melakukan pengucapan sumpah sebagai Presiden dan Wakil Presiden. Sebagai Presiden dan Wapres baru, Prabowo-Gibran telah memiliki 7 program andalan saat mulai menjabat. 7 Program tersebut menelan anggaran Rp 121 triliun. Program-program tersebut telah disusun juga dalam anggaran 2025. Di mana pemerintahan Presiden Joko Widodo (Jokowi) yang telah membantu juga dalam menyiapkan anggaran untuk program prioritas Prabowo. Berikut 7 program prioritas Prabowo & Gibran: 1. Pengentasan TBC Kepala Pusat Kebijakan Anggaran Pendapatan dan Belanja Negara Badan Kebijakan Fiskal (BKF) Kementerian Keuangan, Wahyu Utomo mengatakan program pengentasan penyakit menular Tuberkulosis (TBC) dialokasikan Rp 8 triliun. Program itu masuk dalam anggaran di lingkup Kementerian Kesehatan tahun 2025. ""Memang itu perkembangan terkini. Pembahasan di Panja B (DPR) waktu itu ada aspirasi untuk memunculkan salah satunya quick win untuk pengentasan TBC, itu Rp 8 triliun,"" kata Wahyu dalam acara Media Gathering di Anyer, Banten, Rabu (25/9/2024) lalu. 2. Pemeriksaan Gratis Anggaran Rp 3,25 triliun diberikan untuk Kementerian Kesehatan menjalankan berbagai program pemeriksaan gratis bagi 52,2 juta orang seperti tensi, gula darah, hingga foto rontgen di berbagai Puskesmas maupun rumah sakit daerah. 3. Peningkatan Kualitas Rumah Sakit Kemudian Rp 1,8 triliun untuk menjalankan rumah sakit (RS) berkualitas di daerah guna meningkatkan rumah sakit dari tipe D menjadi tipe C dengan melengkapi sarana dan prasarananya. 4. Makan Bergizi Gratis Pemerintahan Prabowo juga menyiapkan dana untuk program quick win makan bergizi gratis (MBG) sebesar Rp 71 triliun. Program ini menyasar ibu hamil, ibu menyusui, balita serta peserta didik di seluruh jenjang pendidikan. 5. Renovasi Sekolah Kemudian program renovasi sekolah sebesar Rp 20 triliun yang akan dikerjakan oleh Kementerian PUPR. Lalu program sekolah unggulan terintegrasi untuk 4 lokasi dengan anggaran Rp 2 triliun di bawah Kemendikbudristek dan Kementerian Agama. 6. Meningkatkan Lumbung Pangan Terakhir ada program yang berkaitan dengan ketahanan pangan, di mana Prabowo telah memberi arahan untuk meningkatkan lumbung pangan nasional, daerah dan desa dengan anggaran Rp 7,5 triliun untuk Kementerian PUPR. 7. Pencetakan Sawah Baru Selain itu, Rp 7,5 triliun untuk Kementerian Pertanian melakukan program intensifikasi 80 ribu Ha dan pencetakan sawah baru atau ekstensifikasi 150 ribu Ha. Badan Penerimaan Negara Selain 7 program andalan di atas, sebelumnya Prabowo & Gibran berencana membentuk Badan Penerimaan Negara, yang merupakan peleburan dari Direktorat Jenderal (Ditjen) Pajak dan Ditjen Bea Cukai yang selama ini berada di bawah Kementerian Keuangan. Tujuan dari pembentukan Badan Penerimaan Negara salah satunya untuk mengelola penerimaan negara, sekaligus mencegah terjadinya kebocoran. Namun, menurut Anggota Dewan Pakar TKN Prabowo Subianto-Gibran Rakabuming Raka, Dradjad Wibowo mengatakan badan itu menurutnya akan tertunda akan direalisasikan karena Sri Mulyani Indrawati yang bakal lanjut di Kabinet Prabowo sebagai Menteri Keuangan lagi, tidak setuju . ""Yang jelas bakal tertunda entah sampai kapan. SMI (Sri Mulyani Indrawati) selama ini tidak setuju pemisahan tersebut,"" ungkap Dradjad ketika dihubungi detikcom, Jumat (18/10/2024). Sebelumnya, ketika dipanggil ke rumah Presiden terpilih Prabowo Subianto beberapa hari lalu, Sri Mulyani sempat memberikan pernyataan singkat soal nasib pembentukan Badan Penerimaan Negara. ""Nggak ada. Kemenkeu masih satu,"" Sri Mulyani, di Kertanegara, Kebayoran Baru, Jakarta Selatan, Senin (14/10/2024). Simak Video: Sah! Prabowo-Gibran Jadi Presiden dan Wapres RI [ ] ",Detik,Business
"Prabowo Subianto dan Gibran Rakabuming Raka resmi dilantik sebagai presiden dan wakil presiden (wapres) periode 2024-2029. Keduanya telah melakukan pengucapan sumpah jabatan. ""Menetapkan pasangan calon presiden dan wakil presiden nomor urut 2, Prabowo Subianto dan Gibran Rakabuming Raka sebagai pasangan calon presiden dan wakil presiden terpilih periode 2024-2029 dalam pemilihan umum 2024 dengan perolehan suara sebanyak 96.214.691 atau 58,59%,"" kata Ketua Komisi Pemilihan Umum (KPU) Mochammad Afifuddin di Gedung MPR RI, Jakarta Pusat, Minggu (20/10/2024). Lantas, berapa besaran gaji yang Prabowo-Gibran dapat selama menjabat? Besaran gaji pokok presiden dan wakil presiden sampai saat ini masih diatur dalam UU Nomor 7 Tahun 1978 tentang Hak Keuangan/Administratif Presiden dan Wakil Presiden Serta Bekas Presiden dan Wakil Presiden Republik Indonesia. Pada Pasal 2 Ayat 1 UU itu disebutkan, gaji pokok untuk presiden besarnya 6 kali dari gaji pokok tertinggi pejabat negara. Lalu pada Pasal 2 Ayat 2 tertulis gaji pokok untuk wakil presiden besarnya 4 kali dari gaji pokok tertinggi pejabat negara. Adapun nominal gaji pokok tertinggi pejabat negara adalah gaji pokok untuk Ketua Majelis Permusyawaratan Rakyat (MPR), Ketua Dewan Perwakilan Rakyat (DPR), Ketua Dewan Pertimbangan Agung (DPA), Ketua Badan Pemeriksa Keuangan (BPK) dan Ketua Mahkamah Agung (MA) yakni sebesar Rp 5.040.000 per bulan. Hal itu sebagaimana tertuang dalam Pasal 1 poin a Peraturan Pemerintah (PP) Nomor 75 tahun 2000. Artinya besaran gaji pokok presiden sebesar Rp 30.240.000/bulan, di mana gaji tersebut merupakan 6 kali gaji pokok tertinggi pejabat negara (6 x Rp 5.040.000). Sedangkan besaran gaji pokok untuk wakil presiden ialah 4 x Rp 5.040.000 yaitu sebesar Rp 20.160.000/bulan. Presiden dan wakil presiden juga mendapat tunjangan jabatan seperti diatur dalam Keputusan Presiden (Keppres) Nomor 68 Tahun 2001. Dalam Pasal 1 Ayat 2 Keppres tersebut, tunjangan jabatan yang diberikan untuk presiden ialah sebesar Rp 32.500.000 dan untuk wakil presiden Rp 22.000.000. Dengan demikian total gaji dan tunjangan jabatan yang didapat Prabowo sebagai presiden sebesar Rp 62.740.000 per bulan. Sedangkan Gibran mendapat total gaji dan tunjangan jabatan sebagai Wapres sebesar Rp 44.160.000 per bulan. Besaran itu hanya hitungan kotor dan bisa lebih besar karena belum termasuk tunjangan dan fasilitas melekat lainnya. Simak Video: Sah! Prabowo-Gibran Jadi Presiden dan Wapres RI [ ] ",Detik,Business
"Diskon melimpah bertajuk Transmart Full Day Sale masih berlangsung seharian penuh. Ada diskon hingga 50+20% untuk berbagai produk, termasuk perlengkapan rumah tangga. Spesial hari ini, Minggu (20/10/2024), ada diskon hingga 50% dan tambahan diskon 20% apabila pembayaran menggunakan Allo Prime, kartu kredit Bank Mega atau Bank Mega Syariah. Diskon ini berlangsung mulai buka toko hingga pukul 22.00 waktu setempat. Khusus hari ini, aneka tumbler mendapatkan harga spesial. Aneka tumbler keluaran Lock n Lock mendapat diskon hingga 50+20%. Harga normalnya Rp 32.000 jadi Rp 25.600. Mau lebih murah? Kamu bisa mendapat tambahan diskon apabila menggunakan Allo Prime, Kartu Kredit Bank Mega atau Bank Mega Syariah, harganya jadi Rp 20.480. Ada juga vacuum flask mug/bottle dibanderol dengan harga Rp 129.000 dari harga normal Rp 169.000. Makin hemat dengan metode di atas harganya jadi Rp 103.200. Dengan begitu, pelanggan hemat Rp 55 ribuan. Selama gelaran Transmart Full Day Sale hari ini, ada diskon hingga 50+20% untuk berbagai produk seperti produk rumah tangga, furniture, elektronik, hingga sepeda listrik. Tambahan 20% bisa didapatkan jika melakukan pembayaran menggunakan Allo Prime, Kartu Kredit Bank Mega atau Bank Mega Syariah. Untuk yang belum punya Kartu Kredit Bank Mega, nggak perlu khawatir. Ada unit pembukaan instan yang tersedia di gerai Cibubur dan Central Park. Sementara untuk yang belum punya Allo Prime, cukup download aplikasi Allo Bank di PlayStore atau AppStore. Tinggal klik link ini, download, dan upgrade ke Allo Prime. Jadi tunggu apa lagi? Segera merapat ke Transmart terdekat, lalu nikmati diskon melimpah khusus di Transmart Full Day Sale.",Detik,Business
"Gelaran Transmart Full Day Sale masih berlangsung seharian penuh. Pesta diskon ini menawarkan potongan hingga 50%+20% untuk berbagai produk. Ada tambahan diskon 20% bagi kamu pengguna Allo Prime, kartu kredit Bank Mega, kartu kredit Bank Mega Syariah. Hari ini, Minggu (20/10/2024), sepeda listrik ditawarkan dengan harga miring. Spesial hari ini, sepeda listrik mendapat diskon 25%+20%. Aneka sepeda listrik ditawarkan dengan harga Rp 4.600.000 dari harga normal Rp 6.450.000. Lebih murah lagi kalau menggunakan Allo Prime, kartu kredit Bank Mega atau Bank Mega Syariah harganya menjadi Rp 3.680.000. Artinya pelanggan bisa hemat Rp 2,7 jutaan. Harga ini berlaku untuk Pulau Jawa. Sementara, di luar Pulau Jawa harganya ditawarkan mulai dari Rp 4.900.000 dari harga normal Rp 6.750.000. Dengan metode di atas harganya jadi lebih miring Rp 3.920.000. Pelanggan dapat hemat dengan total Rp 2,8 jutaan. Promo Full Day Sale hanya berlangsung hari ini di seluruh gerai Transmart se-Indonesia mulai buka toko hingga pukul 22.00 waktu setempat. Tak ketinggalan di luar Pulau Jawa juga mendapatkan harga spesial. Selama gelaran Transmart Full Day Sale hari ini, ada diskon hingga 50+20% untuk berbagai produk seperti produk rumah tangga, furniture, elektronik, hingga sepeda listrik. Selain sepeda listrik,Transmart Full Day Sale juga memberikan banjir diskon untuk produk-produk lainnya. Mulai dari produk elektronik, pakaian, perlengkapan rumah tangga, buah-buahan, hingga sepeda listrik juga mendapatkan promo gede-gedean. Bagi yang belum punya Allo Prime, caranya mudah banget. Cukup download aplikasi Allo Bank di PlayStore atau AppStore. Tinggal klik link ini, download, dan upgrade ke Allo Prime. Diskon 50%+20% siap menanti. Tunggu apa lagi? Segera merapat ke Transmart terdekat, lalu nikmati diskon melimpah khusus di Transmart Full Day Sale",Detik,Business
"Jangan lewatkan kesempatan untuk berbelanja kebutuhan sehari-hari dengan harga diskon di Transmart Full Day Sale yang berlangsung hari ini, Minggu (20/10/2024). Ada diskon untuk berbagai produk keperluan sehari-hari, termasuk untuk camilan wafer. Khusus hari ini, ada diskon untuk produk Nabati Richeese Wafer Keju/Chocolate 112 gr. Produk ini promo jadi cuma Rp 5.600/bungkus, dari harga normalnya Rp 10.500/bungkus. Selain itu, ada juga produk teh botol kotak keluaran Sosro dibanderol Rp 14.900/kotak. Padahal harga aslinya Rp 19.900/kotak. Perlu dicatat, diskon produk di atas tidak berlaku di gerai Transmart Kota Kasablanka, Central Park, dan TSM Makassar, Emporium Pluit. Promo juga tidak berlaku untuk pembelian partai besar. Selama gelaran Transmart Full Day Sale hari ini, ada diskon hingga 50+20% untuk berbagai produk seperti produk rumah tangga, furniture, elektronik, hingga sepeda listrik. Tambahan 20% bisa didapatkan jika melakukan pembayaran menggunakan Allo Prime, Kartu Kredit Bank Mega atau Bank Mega Syariah. Untuk yang belum punya Kartu Kredit Bank Mega, nggak perlu khawatir. Ada unit pembukaan instan yang tersedia di gerai Cibubur dan Central Park. Sementara untuk yang belum punya Allo Prime, cukup download aplikasi Allo Bank di PlayStore atau AppStore. Tinggal klik link ini, download, dan upgrade ke Allo Prime.",Detik,Business
"Gelaran Transmart Full Day Sale masih berlangsung seharian penuh. Pesta diskon ini menawarkan potongan hingga 50%+20% untuk berbagai produk. Ada tambahan diskon 20% bagi kamu pengguna Allo Prime, kartu kredit Bank Mega, kartu kredit Bank Mega Syariah. Hari ini, Minggu (20/10/2024), sepeda listrik ditawarkan dengan harga miring. Spesial hari ini, sepeda listrik mendapat diskon 25%+20%. Aneka sepeda listrik ditawarkan dengan harga Rp 4.600.000 dari harga normal Rp 6.450.000. Lebih murah lagi kalau menggunakan Allo Prime, kartu kredit Bank Mega atau Bank Mega Syariah harganya menjadi Rp 3.680.000. Artinya pelanggan bisa hemat Rp 2,7 jutaan. Harga ini berlaku untuk Pulau Jawa. Sementara, di luar Pulau Jawa harganya ditawarkan mulai dari Rp 4.900.000 dari harga normal Rp 6.750.000. Dengan metode di atas harganya jadi lebih miring Rp 3.920.000. Pelanggan dapat hemat dengan total Rp 2,8 jutaan. Promo Full Day Sale hanya berlangsung hari ini di seluruh gerai Transmart se-Indonesia mulai buka toko hingga pukul 22.00 waktu setempat. Tak ketinggalan di luar Pulau Jawa juga mendapatkan harga spesial. Selama gelaran Transmart Full Day Sale hari ini, ada diskon hingga 50+20% untuk berbagai produk seperti produk rumah tangga, furniture, elektronik, hingga sepeda listrik. Selain sepeda listrik,Transmart Full Day Sale juga memberikan banjir diskon untuk produk-produk lainnya. Mulai dari produk elektronik, pakaian, perlengkapan rumah tangga, buah-buahan, hingga sepeda listrik juga mendapatkan promo gede-gedean. Bagi yang belum punya Allo Prime, caranya mudah banget. Cukup download aplikasi Allo Bank di PlayStore atau AppStore. Tinggal klik link ini, download, dan upgrade ke Allo Prime. Diskon 50%+20% siap menanti. Tunggu apa lagi? Segera merapat ke Transmart terdekat, lalu nikmati diskon melimpah khusus di Transmart Full Day Sale",Detik,Business
